tid,org_timesheet_id,payroll_id,date,shift_start,shift_end,shift_length
304,6242df973a54cf01eb844b684e65f902,146589,2021-06-15,08:00,16:00,8.0
305,b74c43b8ddef7cacd8c1ac3e895a92b3,490514,2021-06-15,12:00,17:00,5.0
306,5bf14ae1cf95f3dc6732c89fa2ab4a14,313193,2021-06-15,08:00,16:00,8.0
307,52270dc4e9764f15ed225cb452ea98d6,709160,2021-06-15,12:30,18:00,5.5
308,208b420a948f3bb50915683e6873dc0b,208798,2021-06-15,09:30,16:30,7.0
309,b30efad0cdebcf34105e367b5428b8d6,263151,2021-06-15,12:30,18:00,5.5
310,93d851d66dc6c369d67587eb2fdeeb18,401677,2021-06-15,12:00,17:00,5.0
311,32a1397fe1323414f8df063616b2f0b7,551610,2021-06-15,08:00,16:00,8.0
312,367aedc5342b4d278fe1851d9c192087,875242,2021-06-15,12:00,17:00,5.0
313,24d594dd2917196243183245506fa55e,531034,2021-06-15,09:00,17:00,8.0
314,ffb080a1bd329746956c09ca20b65a7f,884677,2021-06-16,12:30,18:00,5.5
315,bcbbb1b3f0b1eb4d813f1e871c7f18b4,724567,2021-06-16,12:00,17:00,5.0
316,82896bd83edc5fe6ae6962f4ba48e433,255320,2021-06-16,09:00,13:00,4.0
317,061908210f7ce4d340e2fa99e2574214,286230,2021-06-16,09:00,17:00,8.0
318,9793851dee45fb44356ee73390672cf8,720541,2021-06-16,12:00,17:00,5.0
319,14c2a074baf690244fc936f197920b94,787556,2021-06-16,08:00,16:00,8.0
320,398862bdf5faed40408573b5687aad10,188528,2021-06-16,12:00,17:00,5.0
321,a1749d67026c7e1b7de909b736cac269,241956,2021-06-16,09:00,17:00,8.0
322,42a5519db79773f57d01053132c4acee,537904,2021-06-16,09:00,17:00,8.0
323,f2a9c94d97033868aab6ea2a5d428945,520458,2021-06-16,12:00,17:00,5.0
324,5ef2b6a842f2b75f6ad6d5bdf3662347,849396,2021-06-16,09:00,13:00,4.0
325,e6943b53b803d76eccfab08ca0149872,273059,2021-06-16,09:30,16:30,7.0
326,722cb0be6b42b4f49f6276dcdad7f149,607031,2021-06-16,09:00,17:00,8.0
327,9bbdf51c46a02988da9af00f28ca9c84,429932,2021-06-16,08:00,16:00,8.0
328,0470969d851e4c6e1360b0f8eae0d874,279842,2021-06-16,08:00,16:00,8.0
329,85b6033e74a795989e0457fd90de8336,649406,2021-06-16,09:00,17:00,8.0
330,e08f40e7d5636ab55da08391ad056e27,803735,2021-06-16,09:30,16:30,7.0
331,46f7decb77b1dd47d1825bd9451bcddb,700319,2021-06-16,09:00,13:00,4.0
332,9234f7a1462d9f797ae90d649507b636,146589,2021-06-17,08:00,16:00,8.0
333,5a79eb7eda322d16a45fa4ea79e5328c,490514,2021-06-17,12:00,17:00,5.0
334,04ffd8d2ca7e43582c00c0ae4a7d6609,313193,2021-06-17,08:00,16:00,8.0
335,75b131937596bcdabff4532ef781cdd6,709160,2021-06-17,12:30,18:00,5.5
336,710d81acdd1e3a048bf0c6612887acbe,208798,2021-06-17,09:30,16:30,7.0
337,320eb27fede74ad25b5633176454365f,263151,2021-06-17,12:30,18:00,5.5
338,956cd5267978b8c01a46976c9ece748f,401677,2021-06-17,12:00,17:00,5.0
339,cc4249590b18d1a1248ed335bc67e45e,551610,2021-06-17,08:00,16:00,8.0
340,4c6d8b12155386861ad14ed87126268a,875242,2021-06-17,12:00,17:00,5.0
341,6ea7d134679ead0c021ab18df0cd4aaa,531034,2021-06-17,09:00,17:00,8.0
342,2ca21e86d5617aba60d98bfab7e49667,884677,2021-06-17,12:30,18:00,5.5
343,105f0f816701424280aba7c3e839a6c0,724567,2021-06-17,12:00,17:00,5.0
344,c1b1c149c118df616e958dae03411a36,255320,2021-06-17,09:00,13:00,4.0
345,dcedcb53fc4b93adc2a5a8bdc2b6bfff,286230,2021-06-17,09:00,17:00,8.0
346,a1089b2460b4a6600612f2b600a8a124,720541,2021-06-17,12:00,17:00,5.0
347,6755b4abf9bac8afb8948bd5fecb3d16,787556,2021-06-17,08:00,16:00,8.0
348,3c08817ad3aa7822c206267f27ca9db4,188528,2021-06-17,12:00,17:00,5.0
349,f8e0841a33db4f65d402b16e6fb5882e,241956,2021-06-17,09:00,17:00,8.0
350,470ab2d975775838c536a148b550da17,537904,2021-06-17,09:00,17:00,8.0
351,0854413398b8919de42524bf7f2f8af7,520458,2021-06-17,12:00,17:00,5.0
352,2b3cc861aacf016291ef6c8f5d8dddbe,849396,2021-06-18,09:00,13:00,4.0
353,73928b707f4657307436176d6fae70f8,273059,2021-06-18,09:30,16:30,7.0
354,355c439fd549937a1ead01d4e13de52d,607031,2021-06-18,09:00,17:00,8.0
355,212e48be11e03f2b268a9435e34e05b3,429932,2021-06-18,08:00,16:00,8.0
356,c86ae314506359350b5059f7c5b306fc,279842,2021-06-18,08:00,16:00,8.0
357,8211a9aa7187672e510a4eee68ac40ac,649406,2021-06-18,09:00,17:00,8.0
358,7a8366cc709ffbab1947e21f64dcdb54,803735,2021-06-18,09:30,16:30,7.0
359,77bdf1d966c8e80fa2c032d2938dd51e,700319,2021-06-18,09:00,13:00,4.0
360,528f9e7a033a66811dde0aa0cf735c10,146589,2021-06-18,08:00,16:00,8.0
361,ac66533d87c0d4164e8719d255ccad1c,490514,2021-06-18,12:00,17:00,5.0
362,5a35527a1ff2e0394c5b76057b2e5c71,313193,2021-06-18,08:00,16:00,8.0
363,8095c4cf3758bd5337fdb62ad11bb289,709160,2021-06-18,12:30,18:00,5.5
364,05234c2b55d15b01a65081880a2e6807,208798,2021-06-18,09:30,16:30,7.0
365,062d9e56eee85ef618464c06d5e56665,263151,2021-06-18,12:30,18:00,5.5
366,080badd51190e4b269c01ce5200c57ef,401677,2021-06-18,12:00,17:00,5.0
367,92819a215183e4597b2efe1555cbfd01,551610,2021-06-19,08:00,16:00,8.0
368,648e8e1c0be4b83221c954238a2361a4,875242,2021-06-19,12:00,17:00,5.0
369,2520881295642bbebeb45bbbdfafbef5,531034,2021-06-19,09:00,17:00,8.0
370,e7dead4a61ff16e621cfb73868004dc0,884677,2021-06-19,12:30,18:00,5.5
371,72f8a8b838314049245b3ba46504c4d3,724567,2021-06-19,12:00,17:00,5.0
372,baaf2b2caa3096dfda6f5ef825cdaf1e,255320,2021-06-19,09:00,13:00,4.0
373,b0c610da6b51a3d16e669656e84b80f1,286230,2021-06-19,09:00,17:00,8.0
374,7503b023a13a73a2f3fb9667b18ea3b1,720541,2021-06-19,12:00,17:00,5.0
375,0960d25eb79541f0989752e22164f086,787556,2021-06-19,08:00,16:00,8.0
376,6b91c2a947575eabc5518635e294d0e8,188528,2021-06-19,12:00,17:00,5.0
377,ae0df02096cbedc8b5acf216c376898f,241956,2021-06-19,09:00,17:00,8.0
378,58f6183965d6574aef221f1f56c467d1,537904,2021-06-19,09:00,17:00,8.0
379,549d262ae9484ffd7231346e4ff72f05,520458,2021-06-19,12:00,17:00,5.0
380,b3830c26b44a527ea51f9c75566c1ff2,849396,2021-06-19,09:00,13:00,4.0
381,3d968f68125195e09a078ade6d38c9d4,273059,2021-06-19,09:30,16:30,7.0
382,2101ab41f6a55d71ac5aac22a4a2e18e,607031,2021-06-19,09:00,17:00,8.0
383,541277160c7052bc249fda0a18177f88,429932,2021-06-19,08:00,16:00,8.0
384,a4553495a92aaafe31ef7d517399acdd,279842,2021-06-19,08:00,16:00,8.0
385,e968aabcc50bb1b89bd25d6ffb6c3f10,649406,2021-06-19,09:00,17:00,8.0
386,803418261faa22eddb33a0b8d46dba65,803735,2021-06-19,09:30,16:30,7.0
387,8e8330571342e7c0e56017279a006ad0,700319,2021-06-20,09:00,13:00,4.0
388,48476202cb95269122f4c782eacffc6d,146589,2021-06-20,08:00,16:00,8.0
389,48a1fe4c5787defad6100c42f6f72c90,490514,2021-06-20,12:00,17:00,5.0
390,2af6358727a2a16a5e143d367f796602,313193,2021-06-20,08:00,16:00,8.0
391,d17c04c7a9812da21f69fb007a097129,709160,2021-06-20,12:30,18:00,5.5
392,b7495363023245b91adfc9004902ab78,208798,2021-06-20,09:30,16:30,7.0
393,4079991acc3839e7f8a67acb9aacd9a6,263151,2021-06-20,12:30,18:00,5.5
394,42d7d1f9cfa0c84fbb9ed6d08643df42,401677,2021-06-20,12:00,17:00,5.0
395,44238e46033b5b6e5eea45f45b483489,551610,2021-06-20,08:00,16:00,8.0
396,9386dc5b29efb6ce443cc774ccb391db,875242,2021-06-20,12:00,17:00,5.0
397,ebd3d7418505bc4d329042fc8cd7f2e3,531034,2021-06-20,09:00,17:00,8.0
398,f58c7fab51b24619523aca6235d23789,884677,2021-06-20,12:30,18:00,5.5
399,51d0ad16fb87fc72f8cbefdfc77b1b4f,724567,2021-06-20,12:00,17:00,5.0
400,3937b18e5ca5cfc03d9e04545df2d2b7,255320,2021-06-20,09:00,13:00,4.0
401,0ec28ac9bade895a96635c90201f3139,286230,2021-06-21,09:00,17:00,8.0
402,f1eafb69aa3b3b218261d93ea6d88038,720541,2021-06-21,12:00,17:00,5.0
403,71e4f8c21fce65b4299a83f3fbfc98a4,787556,2021-06-21,08:00,16:00,8.0
404,b03179b42e8b2d55a7d0f8096598a1df,188528,2021-06-21,12:00,17:00,5.0
405,3a74fc60782ef2b125024a21b8361b09,241956,2021-06-21,09:00,17:00,8.0
406,fc56f968cbe151239dde9e6e9c670f6e,537904,2021-06-21,09:00,17:00,8.0
407,26ca99494c9993488784427859042b58,520458,2021-06-21,12:00,17:00,5.0
408,53b43572fceb90f519b6554f154c07a0,849396,2021-06-21,09:00,13:00,4.0
409,e12572e123abf944114b4f2d4fd6ab34,273059,2021-06-21,09:30,16:30,7.0
410,5c8191681fa3cc975268ebc460be408c,607031,2021-06-21,09:00,17:00,8.0
411,9b113154b12f6fa1f582ebce23fd5d8a,429932,2021-06-21,08:00,16:00,8.0
412,e07f9f9a4a9ac8488e150c90dcdf700c,279842,2021-06-21,08:00,16:00,8.0
413,287177bab4f0ac0fb858f2308ca04a20,649406,2021-06-21,09:00,17:00,8.0
414,264a36eeb177820c930649cdf264c157,803735,2021-06-21,09:30,16:30,7.0
415,bbf0f01abb1e9147ff84112dd1fcce1c,700319,2021-06-22,09:00,13:00,4.0
416,f0ca5544796716846f5d8335dd3476bf,146589,2021-06-22,08:00,16:00,8.0
417,e49009ef14ee9604cbe2adbed08b1a57,490514,2021-06-22,12:00,17:00,5.0
418,60c637a5e84580571ce07b7d87c2c818,313193,2021-06-22,08:00,16:00,8.0
419,648d0abc085f70f119f9d7e165b332dc,709160,2021-06-22,12:30,18:00,5.5
420,0f737f11e5eb7d1faa4157236f66427d,208798,2021-06-22,09:30,16:30,7.0
421,f521717f462d0db334411af2bf66c6d8,263151,2021-06-22,12:30,18:00,5.5
422,39f123131a706a497df923ebf3d2a2ed,401677,2021-06-22,12:00,17:00,5.0
423,24b7255911069569f49b14235586ef72,551610,2021-06-22,08:00,16:00,8.0
424,faea361f12341ee168efaca3098e81aa,875242,2021-06-22,12:00,17:00,5.0
425,e131047a10c96b6ce60c6ad99176fe5d,531034,2021-06-22,09:00,17:00,8.0
426,194b1357a8c09186c2bf372e8e59a8ff,884677,2021-06-22,12:30,18:00,5.5
427,30f4a04fa6ace907bbe8587b8deb436b,724567,2021-06-22,12:00,17:00,5.0
428,da9ccd2d015a539585e55f3ff487d8b5,255320,2021-06-22,09:00,13:00,4.0
429,276669bc3b0ccf5a778bf7d742d5a597,286230,2021-06-22,09:00,17:00,8.0
430,31a80fa94fbc664a90b3b23da228168f,720541,2021-06-22,12:00,17:00,5.0
431,042f70ef7da549a4cc494dd4d6b69fbd,787556,2021-06-22,08:00,16:00,8.0
432,dfe2d2eb4b256aa9aa3d932ce61d2f09,188528,2021-06-22,12:00,17:00,5.0
433,2b8ebb5eb90dc4c7d8b38d69fc260498,241956,2021-06-22,09:00,17:00,8.0
434,5f60604ab0efd102e3ecfc95197a40ed,537904,2021-06-22,09:00,17:00,8.0
435,5d01e44352539208d148e5212f54c662,520458,2021-06-22,12:00,17:00,5.0
436,548a23b722ec88ce683d14eb330417e4,849396,2021-06-22,09:00,13:00,4.0
437,7c5b257a151ad81379e2f6103a0571a7,273059,2021-06-23,09:30,16:30,7.0
438,6c3ba04843bfb51e628f1f477bc22c4a,607031,2021-06-23,09:00,17:00,8.0
439,48a8f38d72ce7dc7dccb69fecea6a105,429932,2021-06-23,08:00,16:00,8.0
440,13a62cabb54906428061f59069dc7e8d,279842,2021-06-23,08:00,16:00,8.0
441,2d799becf99058fb0f3053ceebd058c8,649406,2021-06-23,09:00,17:00,8.0
442,92a196ac4069a5285502868a8667832f,803735,2021-06-23,09:30,16:30,7.0
443,778b8efde9e0511d8e81f0fa380fb3b6,700319,2021-06-23,09:00,13:00,4.0
444,415c2f1b745094c5c8d639887eaa7aba,146589,2021-06-23,08:00,16:00,8.0
445,38de50d28a879b92d10855371039095c,490514,2021-06-23,12:00,17:00,5.0
446,68e41990662624d770b2592ca5067c10,313193,2021-06-23,08:00,16:00,8.0
447,0cc1d3b433234d7cc4ea6b415f550bc1,709160,2021-06-23,12:30,18:00,5.5
448,ce04fe927eb018cad81733db4233f6a0,208798,2021-06-23,09:30,16:30,7.0
449,a15d24a31320d495c305faad1de23797,263151,2021-06-23,12:30,18:00,5.5
450,02734326888c12a68fb38e54f233b0bc,401677,2021-06-23,12:00,17:00,5.0
451,e1cb8b0eec4a9ef09e48ad5b459ea076,551610,2021-06-23,08:00,16:00,8.0
452,4cf623c0e37c1ffb9c5e19ee77bd2c52,875242,2021-06-23,12:00,17:00,5.0
453,653791e591d99030baa23f0ae1de3c1d,531034,2021-06-23,09:00,17:00,8.0
454,7dad20535b376f822b3a5f895cab7374,884677,2021-06-23,12:30,18:00,5.5
455,4b0fd032a46ba66f399515edb41d74f3,724567,2021-06-23,12:00,17:00,5.0
456,5d99fb069a582050f71824f9382cc3f3,255320,2021-06-23,09:00,13:00,4.0
457,7d8e49dc241137f5c17bdf22d992539e,286230,2021-06-23,09:00,17:00,8.0
458,51308f428f687360e2416ab8d83ada07,720541,2021-06-24,12:00,17:00,5.0
459,a92236bf2ef8effe0f07aa20c048ac17,787556,2021-06-24,08:00,16:00,8.0
460,d2a7e95a744418fb44224c564fbd9d53,188528,2021-06-24,12:00,17:00,5.0
461,9bd96a30a63ce9b962132ceaca33057e,241956,2021-06-24,09:00,17:00,8.0
462,28552a9d362654d4eb1511eff132dd9e,537904,2021-06-24,09:00,17:00,8.0
463,e3b09a31ff437a815fc53d160c1f7a34,520458,2021-06-24,12:00,17:00,5.0
464,002b61618efdfba42f448fb3ccaac63f,849396,2021-06-24,09:00,13:00,4.0
465,a12911a82f36c64046a8463e8321c7dc,273059,2021-06-24,09:30,16:30,7.0
466,a2bdf7c6ed2044dd9983f75914c6ca0f,607031,2021-06-24,09:00,17:00,8.0
467,8f45c019d61429d0f1e273516055f1ac,429932,2021-06-24,08:00,16:00,8.0
468,1f812378562477c6bed78764aeef34ad,279842,2021-06-24,08:00,16:00,8.0
469,8d9d95e98b9c9872641b547f182a1990,649406,2021-06-24,09:00,17:00,8.0
470,b33246815144fda9ea2ab2d901102d32,803735,2021-06-24,09:30,16:30,7.0
471,073ed55425fbc3443a09aff51957db35,700319,2021-06-24,09:00,13:00,4.0
472,7f3dc37758698e39775920976b62bd93,146589,2021-06-24,08:00,16:00,8.0
473,c4b7e494dd5d9da575a3daee992ddef1,490514,2021-06-24,12:00,17:00,5.0
474,c299c78513c65846183c65dbf98688c6,313193,2021-06-24,08:00,16:00,8.0
475,e798deef2a2bfe481a4f500b417e9931,709160,2021-06-24,12:30,18:00,5.5
476,7f9e816deb3286c7db068d8dfb085e45,208798,2021-06-24,09:30,16:30,7.0
477,04421d3b81d35b525e1fec74e77ce0c4,263151,2021-06-24,12:30,18:00,5.5
478,abd48c40d24dcd77a353c59f257899b2,401677,2021-06-24,12:00,17:00,5.0
479,ad918bd7e6259682cf23f4b6423f50fb,551610,2021-06-24,08:00,16:00,8.0
480,706f77b6edeba642b6455a62bbc8ae1f,875242,2021-06-24,12:00,17:00,5.0
481,1a5259c18475d04dd2d7cfc21ad06cd6,531034,2021-06-24,09:00,17:00,8.0
482,23e7ab5e334871536caea9fb7317c96b,884677,2021-06-24,12:30,18:00,5.5
483,ee206ab2bdb954512d191326d05b836a,724567,2021-06-24,12:00,17:00,5.0
484,fa231319736885c9531d4de9cb8aaca3,255320,2021-06-24,09:00,13:00,4.0
485,ae87ea52f2e3307ad10196d80e6e5e58,286230,2021-06-24,09:00,17:00,8.0
486,05320d65b32df92005e618fa1b472a5c,720541,2021-06-25,12:00,17:00,5.0
487,e364f5e3c3792607f96179e89ad0c781,787556,2021-06-25,08:00,16:00,8.0
488,92a6d07858eb06f57d8ebc17c5e500af,188528,2021-06-25,12:00,17:00,5.0
489,3c2ced2a06e6b46a76c0c9fefb0313d7,241956,2021-06-25,09:00,17:00,8.0
490,f7f07d027bc71de7a33b6c6374d9a03d,537904,2021-06-25,09:00,17:00,8.0
491,0291b825ffaa3354f12211a5a774700d,520458,2021-06-25,12:00,17:00,5.0
492,e4ce387a099316ec0dd303a00856a6b9,849396,2021-06-25,09:00,13:00,4.0
493,ccb5fc51e3d61bbf717a4892e0ba6dd7,273059,2021-06-25,09:30,16:30,7.0
494,e09975529e415579633e963c43d8acf1,607031,2021-06-25,09:00,17:00,8.0
495,2adea00a5547eee19e9052b86a4ac66b,429932,2021-06-25,08:00,16:00,8.0
496,4b594f14705556fd22c8c9a64e1690ae,279842,2021-06-25,08:00,16:00,8.0
497,9a7bcceef38ccdb5504ed17952cdd68c,649406,2021-06-25,09:00,17:00,8.0
498,46aacf8b2d05882ff0a79586bfefb2ef,803735,2021-06-25,09:30,16:30,7.0
499,faa4c0e74603de73abdece85cf58d194,700319,2021-06-25,09:00,13:00,4.0
500,fe8739dc8ced77678b86e153f69b2ab2,146589,2021-06-25,08:00,16:00,8.0
501,96aa23455d38da5af30bc2364b127d46,490514,2021-06-25,12:00,17:00,5.0
502,29cab6e9429ffd8d378918f23a12da52,313193,2021-06-25,08:00,16:00,8.0
503,9d8cf6c15868e3f7027c6a3fc24cb350,709160,2021-06-25,12:30,18:00,5.5
504,e50fd79ef74b0942398bbb8fa14fe427,208798,2021-06-25,09:30,16:30,7.0
505,56ba63816fbe6dd4e2c72594fcd76ddb,263151,2021-06-25,12:30,18:00,5.5
506,73addf51b3f5977f52d7884c066de58b,401677,2021-06-25,12:00,17:00,5.0
507,3939336f0c4fcd63d60806b12cdd129e,551610,2021-06-25,08:00,16:00,8.0
508,9212856e077426770c0e6a34db0d287c,875242,2021-06-25,12:00,17:00,5.0
509,5cc0dc3df51262f9b7c3cdca6d0b5cf2,531034,2021-06-25,09:00,17:00,8.0
510,37034c6b78475319faccc20eeb8efe2a,884677,2021-06-25,12:30,18:00,5.5
511,119bc0b4020d92f9eb70781a72bee515,724567,2021-06-25,12:00,17:00,5.0
512,55008b6ce33fdae2ca7802ccc618f6b9,255320,2021-06-25,09:00,13:00,4.0
513,7220a3ecebb95a02721628fd10b7d702,286230,2021-06-25,09:00,17:00,8.0
514,05320d65b32df92005e618fa1b472a5c,720541,2021-06-25,12:00,17:00,5.0
515,1ba721b38bde2ff9f24c76253b2d8a49,787556,2021-06-26,08:00,16:00,8.0
516,e56fcc2b7b7913b34f63a9de933a3111,188528,2021-06-26,12:00,17:00,5.0
517,912fee69a029d8af2254554a0fe139ff,241956,2021-06-26,09:00,17:00,8.0
518,044ba1b703802835de71563519ac7b80,537904,2021-06-26,09:00,17:00,8.0
519,d2e4e5d2113b4f6d5e3939b66db26105,520458,2021-06-26,12:00,17:00,5.0
520,ba1bbe6ecd1f5e4d2c86720482c18e4e,849396,2021-06-26,09:00,13:00,4.0
521,caedae0d57cab1ffe242ea538126e835,273059,2021-06-26,09:30,16:30,7.0
522,f9a3bf2dbc7bb894dfdabbb567d146dd,607031,2021-06-26,09:00,17:00,8.0
523,fad320488d9e2b467152083d396eca40,429932,2021-06-26,08:00,16:00,8.0
524,a72f3c8ed81a99ec31e268437f0241e9,279842,2021-06-26,08:00,16:00,8.0
525,b7b39bc68cb72622d6477cb32dfd0422,649406,2021-06-26,09:00,17:00,8.0
526,0edf24d5e60db97c481b99120531fa99,803735,2021-06-26,09:30,16:30,7.0
527,b898b7049bb383b8180b86e40f9bcfc3,700319,2021-06-26,09:00,13:00,4.0
528,e48bc8629e8436586e09b48c8a7d8100,146589,2021-06-26,08:00,16:00,8.0
529,84480ded962bf5b74b7516d73c6ee9ac,490514,2021-06-26,12:00,17:00,5.0
530,cf1f6f41f10fec6745aed6f4a980243a,313193,2021-06-26,08:00,16:00,8.0
531,f2cb1ae5eb41eef5a71e76596c5dfde5,709160,2021-06-26,12:30,18:00,5.5
532,e948aca7552869f410f0afe1aad9820b,208798,2021-06-26,09:30,16:30,7.0
533,79e82ab6a30ce9802c548ede01e7ae7c,263151,2021-06-26,12:30,18:00,5.5
534,33a29e8af3e53ef38f8d9d8089e8e62a,401677,2021-06-26,12:00,17:00,5.0
535,722c4b83aa094cb71d148eb920499a2d,551610,2021-06-26,08:00,16:00,8.0
536,e5761ad0c480cf8d2403e9e1e1e774fc,875242,2021-06-26,12:00,17:00,5.0
537,6f97157e73ac75027fd24a3331d4151c,531034,2021-06-26,09:00,17:00,8.0
538,775ff1303bac06cb732799708ae12a3f,884677,2021-06-26,12:30,18:00,5.5
539,e6a5627b30eb46f55394689ab11667eb,724567,2021-06-26,12:00,17:00,5.0
540,6e6aaee24b28c53b59eea902b82b52ab,255320,2021-06-27,09:00,13:00,4.0
541,a092989960887542b71b430501bf2db1,286230,2021-06-27,09:00,17:00,8.0
542,9544236a1ec899ea10fa3c6b26c83bac,720541,2021-06-27,12:00,17:00,5.0
543,803cfcd39ed5a72ce2cd776505dc3704,787556,2021-06-27,08:00,16:00,8.0
544,5623f89c393037122413ce0ee5a82e7e,188528,2021-06-27,12:00,17:00,5.0
545,64b9c555c9fe0be03348877c576e8305,241956,2021-06-27,09:00,17:00,8.0
546,ced12da24a67a9946331f6e01bbda44d,537904,2021-06-27,09:00,17:00,8.0
547,f2cc6f6abf306569224c066eaf879890,520458,2021-06-27,12:00,17:00,5.0
548,73b5f2acda93af79df52ea4c05dde70e,849396,2021-06-27,09:00,13:00,4.0
549,0709e26e6f89b82d94d0ef770923e3ce,273059,2021-06-27,09:30,16:30,7.0
550,4e4a6909705a3a4da0645996b206f800,607031,2021-06-27,09:00,17:00,8.0
551,5b1c59857da8f3fd7b417cf946f056eb,429932,2021-06-27,08:00,16:00,8.0
552,07f0942c2717cd5a5227c8931fbf8f5e,279842,2021-06-27,08:00,16:00,8.0
553,abda1a0f7e8b510accc0f0651c1e5c84,649406,2021-06-27,09:00,17:00,8.0
554,654ad656e46285c023c36831eb53aa19,803735,2021-06-27,09:30,16:30,7.0
555,6e55ec2e2d107adab3a0eed18bcb5b7e,700319,2021-06-28,09:00,13:00,4.0
556,bed3bbd6bedfe1f5958ea6f1b5ce4680,146589,2021-06-28,08:00,16:00,8.0
557,3bd626ff8a0892999ecd4bbac4f4486e,490514,2021-06-28,12:00,17:00,5.0
558,8353ba1f49340a94292d6e3870a6e0c0,313193,2021-06-28,08:00,16:00,8.0
559,cbee9f263f6bf3e4a09be33e7097a3ca,709160,2021-06-28,12:30,18:00,5.5
560,d6bf124410e52a84f0f781cb824b7878,208798,2021-06-28,09:30,16:30,7.0
561,edd5b617089d608376037ae142ca5e66,263151,2021-06-28,12:30,18:00,5.5
562,20bcb41ff0964b95498f4f51e8d65c1d,401677,2021-06-28,12:00,17:00,5.0
563,ca80370779b38cf514b6f77a803d8d69,551610,2021-06-28,08:00,16:00,8.0
564,c0f379ad2caba9334c82e6bd80feb4a5,875242,2021-06-28,12:00,17:00,5.0
565,06ccfb59794973bf806654b6b2d45b77,531034,2021-06-28,09:00,17:00,8.0
566,eaf1adcd72d06b04a3c904b3c5b56c0b,884677,2021-06-28,12:30,18:00,5.5
567,03bc029ae991e926e9dfffeb441c7532,724567,2021-06-28,12:00,17:00,5.0
568,7bcef470b37ed0eab35782d42e1b036e,255320,2021-06-28,09:00,13:00,4.0
569,4ed1aed41f5558150599f77cf8db818d,286230,2021-06-29,09:00,17:00,8.0
570,296314a5229f9bfa7a18d9507c0a794f,720541,2021-06-29,12:00,17:00,5.0
571,0a2646418505cc19331bd8a193ab603d,787556,2021-06-29,08:00,16:00,8.0
572,dda689e3ba16fad384ed71fbceb159e2,188528,2021-06-29,12:00,17:00,5.0
573,994a2eb175129d4492fd0dedaa9971e0,241956,2021-06-29,09:00,17:00,8.0
574,0909b0a9de1bdcfb593a6bd098cad602,537904,2021-06-29,09:00,17:00,8.0
575,27b4bfe21e8d114540453e11fd0f1445,520458,2021-06-29,12:00,17:00,5.0
576,d1928a938c70326f39834cb0a6c264e3,849396,2021-06-29,09:00,13:00,4.0
577,70abbe2dc4527ca4ca4b83f1ad748a32,273059,2021-06-29,09:30,16:30,7.0
578,876a5b0ea04298c74b9faa30acbad6af,607031,2021-06-29,09:00,17:00,8.0
579,d4d76a4a42a064b78f60c1711301ec7f,429932,2021-06-29,08:00,16:00,8.0
580,40f8fdbdaf33455605a242d67640db6f,279842,2021-06-29,08:00,16:00,8.0
581,24f78f04390d19def0b5837e7d77a734,649406,2021-06-29,09:00,17:00,8.0
582,d106e0c0a69cca61f333a0ce8df3513a,803735,2021-06-29,09:30,16:30,7.0
583,ea4b726cecc5309c52e30ff0e67f803c,700319,2021-06-29,09:00,13:00,4.0
584,d28e13994d470a16c0fb5aadad206891,146589,2021-06-29,08:00,16:00,8.0
585,5abac12c11cc09832bb14d4981199923,490514,2021-06-29,12:00,17:00,5.0
586,cf777e66c129376b9e46b8f975e27013,313193,2021-06-29,08:00,16:00,8.0
587,be8889899a914e23abf2642b4ed5aa4a,709160,2021-06-29,12:30,18:00,5.5
588,9104695cb375d9992d8ecca411d7d004,208798,2021-06-29,09:30,16:30,7.0
589,99f8c25d1da94c5cdcb02ebfd7e81e76,263151,2021-06-29,12:30,18:00,5.5
590,9e33dc1cfc58dec77a16ba7f15ee43d5,401677,2021-06-29,12:00,17:00,5.0
591,1b4fa4e86cda5b8e268e03a2029e8539,551610,2021-06-29,08:00,16:00,8.0
592,efd8e7ae20e89d3ccb613299fc173019,875242,2021-06-30,12:00,17:00,5.0
593,5e53803b72d20d38e4b6456b1fa17021,531034,2021-06-30,09:00,17:00,8.0
594,4de163e281b5e41ebfff0a379cafb36b,884677,2021-06-30,12:30,18:00,5.5
595,c82c69d1fb85ac8de883a61227128c0d,724567,2021-06-30,12:00,17:00,5.0
596,3d587e384b1b86d1a239edaca545a9f8,255320,2021-06-30,09:00,13:00,4.0
597,2169ef9eecc92127857098e43607c0b2,286230,2021-06-30,09:00,17:00,8.0
598,fbff7e1ec07bcccfe55632631066eab4,720541,2021-06-30,12:00,17:00,5.0
599,c0dd5d91fc217857301e140d0897075a,787556,2021-06-30,08:00,16:00,8.0
600,0a48c708ace8cf9223c6909c847ac1d3,188528,2021-06-30,12:00,17:00,5.0
601,6c5a64c9203bdcef0ffac4e3dc928996,241956,2021-06-30,09:00,17:00,8.0
602,906f0ec4f04e1a339517b1fb5e6b36d9,537904,2021-06-30,09:00,17:00,8.0
603,636cc7f0dcad26077f67f4fe873262d3,520458,2021-06-30,12:00,17:00,5.0
604,6b9033e18c1c8a535a32025bf5e62442,849396,2021-06-30,09:00,13:00,4.0
605,16c3d49f325397f01dce0feb543f99b4,273059,2021-06-30,09:30,16:30,7.0
606,6da57a4354cddb5bc1c20f4b23be68cc,607031,2021-06-30,09:00,17:00,8.0
607,fbc7b60134c83539bc8cafebb3e6ea78,429932,2021-06-30,08:00,16:00,8.0
